order_book_id,symbol,bond_price,conversion_premium,weighted_score,date,rank
128087.XSHE,孚日转债,109.41,0.0906862714508578,59.23931357254289,2020-01-20,8
113557.XSHG,森特转债,111.58,0.0699166355140188,59.28583177570094,2020-01-20,9
113549.XSHG,白电转债,107.26,0.1134727482678985,59.303637413394924,2020-01-20,10
123026.XSHE,中环转债,111.104,0.0760741463414633,59.35570731707316,2020-01-20,11
128025.XSHE,特一转债,117.88,0.0084418604651161,59.3620930232558,2020-01-20,12
113541.XSHG,荣晟转债,109.03,0.1062556097560974,59.82778048780487,2020-01-20,13
128085.XSHE,鸿达转债,113.311,0.0636268396226413,59.83684198113207,2020-01-20,14
113546.XSHG,迪贝转债,104.46,0.1533734290843805,59.89867145421902,2020-01-20,15
123030.XSHE,九洲转债,110.709,0.091766955017301,59.94284775086505,2020-01-20,16
128079.XSHE,英联转债,134.151,-0.1411798865248226,60.01650567375887,2020-01-20,17
128039.XSHE,三力转债,120.78,-0.0068442877291959,60.047785613540206,2020-01-20,18
128053.XSHE,尚荣转债,108.5,0.1169789473684211,60.09894736842106,2020-01-20,19
128079.XSHE,英联转债,118.7,-0.1541063157894738,51.64468421052631,2020-02-03,0
128090.XSHE,汽模转2,115.508,-0.0851067674858222,53.49866162570889,2020-02-03,1
128039.XSHE,三力转债,108.096,0.0213933225283631,55.11766612641816,2020-02-03,2
123038.XSHE,联得转债,115.49,-0.0261404516771837,56.43797741614081,2020-02-03,4
113559.XSHG,永创转债,110.1,0.0343028933092222,56.76514466546111,2020-02-03,5
113536.XSHG,三星转债,107.06,0.0678964646464646,56.924823232323234,2020-02-03,6
123011.XSHE,德尔转债,113.04,0.0123944186046511,57.139720930232556,2020-02-03,7
123037.XSHE,新莱转债,106.997,0.0776814954954956,57.38257477477478,2020-02-03,8
128091.XSHE,新天转债,107.0,0.0798225214198287,57.491126070991434,2020-02-03,9
113526.XSHG,联泰转债,116.51,-0.0097785575048731,57.76607212475635,2020-02-03,10
128049.XSHE,华源转债,102.67,0.1287695906432749,57.77347953216375,2020-02-03,11
113539.XSHG,圣达转债,115.08,0.0069937366980845,57.889686834904225,2020-02-03,12
128066.XSHE,亚泰转债,103.484,0.1294713864306785,58.21556932153392,2020-02-03,13
128082.XSHE,华锋转债,104.3,0.1231651676206049,58.30825838103024,2020-02-03,14
123034.XSHE,通光转债,98.98,0.1824257485029941,58.611287425149705,2020-02-03,15
128025.XSHE,特一转债,110.001,0.0736042008843966,58.680710044219836,2020-02-03,16
123026.XSHE,中环转债,102.88,0.1461111312217194,58.74555656108597,2020-02-03,17
113557.XSHG,森特转债,102.85,0.1507535441657579,58.96267720828789,2020-02-03,18
128076.XSHE,金轮转债,100.119,0.1887144761904764,59.49522380952382,2020-02-03,19
128057.XSHE,博彦转债,112.71,0.0665683136412458,59.68341568206229,2020-02-03,20
128079.XSHE,英联转债,131.999,-0.1448485837320574,58.75707081339713,2020-02-10,1
128085.XSHE,鸿达转债,114.5,0.0404337899543378,59.27168949771689,2020-02-10,2
113536.XSHG,三星转债,115.65,0.0443930041152262,60.044650205761315,2020-02-10,3
128087.XSHE,孚日转债,110.592,0.1007521495327104,60.33360747663552,2020-02-10,4
128025.XSHE,特一转债,114.959,0.0629063734290844,60.62481867145422,2020-02-10,5
128049.XSHE,华源转债,109.5,0.1373480662983424,61.61740331491712,2020-02-10,6
128082.XSHE,华锋转债,108.1,0.1555819805194805,61.829099025974024,2020-02-10,7
123026.XSHE,中环转债,114.581,0.0908678344934261,61.833891724671304,2020-02-10,8
128039.XSHE,三力转债,124.2,-0.0026363636363634,61.96818181818183,2020-02-10,9
128076.XSHE,金轮转债,105.56,0.1873515789473685,62.14757894736843,2020-02-10,10
128091.XSHE,新天转债,113.9,0.1041804820693708,62.15902410346854,2020-02-10,11
123030.XSHE,九洲转债,107.39,0.1704072657743787,62.21536328871893,2020-02-10,12
128069.XSHE,华森转债,114.235,0.1062500267809317,62.430001339046584,2020-02-10,13
123034.XSHE,通光转债,103.021,0.2306999700598804,63.04549850299402,2020-02-10,14
128066.XSHE,亚泰转债,107.65,0.1916379955123413,63.40689977561707,2020-02-10,15
113554.XSHG,仙鹤转债,123.39,0.0354458563535913,63.467292817679564,2020-02-10,16
113541.XSHG,荣晟转债,106.03,0.2110320927394751,63.56660463697376,2020-02-10,17
123037.XSHE,新莱转债,116.5,0.1084851063829786,63.674255319148926,2020-02-10,18
113546.XSHG,迪贝转债,102.91,0.2499601711652402,63.953008558262006,2020-02-10,19
113561.XSHG,正裕转债,106.63,0.2150860465116278,64.06930232558139,2020-02-10,21
128025.XSHE,特一转债,116.301,0.0759583532934131,61.94841766467066,2020-02-17,1
128082.XSHE,华锋转债,109.55,0.1477911694510741,62.1645584725537,2020-02-17,2
128091.XSHE,新天转债,114.399,0.1006064819136521,62.2298240956826,2020-02-17,3
123042.XSHE,银河转债,111.31,0.1320759251559251,62.258796257796256,2020-02-17,4
128087.XSHE,孚日转债,112.328,0.1268067817896388,62.504339089481945,2020-02-17,5
113536.XSHG,三星转债,121.79,0.0323401287553646,62.512006437768235,2020-02-17,6
128049.XSHE,华源转债,111.098,0.142895978112175,62.69379890560875,2020-02-17,7
123026.XSHE,中环转债,114.011,0.1183070996015936,62.920854980079675,2020-02-17,8
113561.XSHG,正裕转债,108.18,0.1788633435582825,63.03316717791413,2020-02-17,9
128076.XSHE,金轮转债,106.766,0.1991136336336339,63.3386816816817,2020-02-17,10
113541.XSHG,荣晟转债,106.43,0.2053052631578944,63.480263157894726,2020-02-17,11
128085.XSHE,鸿达转债,121.5,0.055829694323144,63.5414847161572,2020-02-17,12
113546.XSHG,迪贝转债,105.28,0.2231838790931988,63.79919395465994,2020-02-17,13
128066.XSHE,亚泰转债,109.199,0.1909691967575535,64.14795983787768,2020-02-17,14
123034.XSHE,通光转债,105.874,0.2262329753265604,64.24864876632802,2020-02-17,15
123030.XSHE,九洲转债,111.5,0.1769444444444446,64.59722222222223,2020-02-17,16
128079.XSHE,英联转债,141.99,-0.1229267335766424,64.84866332116789,2020-02-17,17
123037.XSHE,新莱转债,122.2,0.0765925925925925,64.92962962962963,2020-02-17,18
128069.XSHE,华森转债,115.5,0.1480153930731167,65.15076965365583,2020-02-17,19
113549.XSHG,白电转债,106.62,0.2432085603112841,65.47042801556421,2020-02-17,20
128025.XSHE,特一转债,119.01,0.0628349710982658,62.646748554913295,2020-02-24,1
128091.XSHE,新天转债,116.32,0.0954407766990288,62.932038834951435,2020-02-24,2
128087.XSHE,孚日转债,118.0,0.0833620689655172,63.16810344827586,2020-02-24,3
123034.XSHE,通光转债,111.5,0.1540466926070039,63.452334630350194,2020-02-24,4
128085.XSHE,鸿达转债,130.517,-0.0326672998137803,63.62513500931098,2020-02-24,5
113541.XSHG,荣晟转债,110.51,0.1687837288135592,63.69418644067796,2020-02-24,6
113546.XSHG,迪贝转债,108.85,0.1975447227191414,64.30223613595706,2020-02-24,7
113536.XSHG,三星转债,125.01,0.0373728991596638,64.37364495798319,2020-02-24,8
128079.XSHE,英联转债,140.201,-0.1108564215456675,64.55767892271662,2020-02-24,9
128076.XSHE,金轮转债,109.686,0.2003676371616683,64.86138185808342,2020-02-24,10
123037.XSHE,新莱转债,128.01,0.0178889046941677,64.89944523470838,2020-02-24,11
128049.XSHE,华源转债,116.875,0.1296915167095114,64.92207583547557,2020-02-24,12
113561.XSHG,正裕转债,113.02,0.1688604075691411,64.95302037845705,2020-02-24,13
123042.XSHE,银河转债,115.716,0.1445262272543471,65.08431136271736,2020-02-24,14
123030.XSHE,九洲转债,115.4,0.1479581151832461,65.0979057591623,2020-02-24,15
123026.XSHE,中环转债,117.03,0.1334691581431944,65.18845790715972,2020-02-24,16
128069.XSHE,华森转债,117.99,0.1251367088607591,65.25183544303795,2020-02-24,17
128051.XSHE,光华转债,122.949,0.078559503448276,65.4024751724138,2020-02-24,18
128066.XSHE,亚泰转债,112.011,0.1926351079136692,65.63725539568345,2020-02-24,20
127007.XSHE,湖广转债,131.2,0.0027683923705723,65.73841961852861,2020-02-24,21
128087.XSHE,孚日转债,117.825,0.0313722602739727,60.48111301369864,2020-03-02,0
128025.XSHE,特一转债,115.7,0.0736126126126126,61.53063063063063,2020-03-02,1
113536.XSHG,三星转债,118.83,0.048656166219839,61.84780831099195,2020-03-02,3
128085.XSHE,鸿达转债,120.15,0.039558695652174,62.0529347826087,2020-03-02,4
123042.XSHE,银河转债,113.823,0.1167711913357399,62.750059566786994,2020-03-02,5
128082.XSHE,华锋转债,114.202,0.1165852561247218,62.93026280623609,2020-03-02,6
128079.XSHE,英联转债,140.291,-0.1346058587699317,63.415207061503416,2020-03-02,7
128091.XSHE,新天转债,112.612,0.1434555911330049,63.478779556650245,2020-03-02,8
113537.XSHG,文灿转债,119.05,0.0829148790506617,63.67074395253309,2020-03-02,9
123012.XSHE,万顺转债,121.011,0.0650557635467983,63.758288177339914,2020-03-02,10
123030.XSHE,九洲转债,112.51,0.1513590664272892,63.822953321364466,2020-03-02,11
113541.XSHG,荣晟转债,110.61,0.1744862166761201,64.02931083380601,2020-03-02,12
123034.XSHE,通光转债,109.61,0.1868219810040705,64.14609905020353,2020-03-02,14
123019.XSHE,中来转债,130.22,-0.0161320068220581,64.30339965889709,2020-03-02,15
128090.XSHE,汽模转2,136.513,-0.0789219484702091,64.31040257648955,2020-03-02,16
128049.XSHE,华源转债,111.295,0.1738266479663393,64.33883239831697,2020-03-02,17
128076.XSHE,金轮转债,106.7,0.2212945677123184,64.41472838561592,2020-03-02,18
113527.XSHG,维格转债,102.3,0.2661129411764704,64.45564705882352,2020-03-02,19
128069.XSHE,华森转债,114.235,0.1493426822481914,64.58463411240957,2020-03-02,20
113557.XSHG,森特转债,110.37,0.1907425867507888,64.72212933753944,2020-03-02,21
128087.XSHE,孚日转债,120.001,0.0089557763157896,60.44828881578948,2020-03-09,1
123034.XSHE,通光转债,115.3,0.0673944315545245,61.01972157772622,2020-03-09,3
128025.XSHE,特一转债,117.305,0.0549256402793947,61.398782013969736,2020-03-09,4
113536.XSHG,三星转债,118.64,0.0460446428571428,61.62223214285714,2020-03-09,5
123030.XSHE,九洲转债,115.486,0.08268125,61.8770625,2020-03-09,6
113527.XSHG,维格转债,106.86,0.1858303797468353,62.72151898734177,2020-03-09,8
128091.XSHE,新天转债,113.801,0.1190092367322599,62.850961836612996,2020-03-09,9
113517.XSHG,曙光转债,122.62,0.0311483885819523,62.867419429097616,2020-03-09,10
113546.XSHG,迪贝转债,108.91,0.1709729020979021,63.00364510489511,2020-03-09,11
128082.XSHE,华锋转债,113.028,0.1345874695121951,63.24337347560976,2020-03-09,13
128085.XSHE,鸿达转债,119.63,0.0699492134831458,63.312460674157286,2020-03-09,14
128069.XSHE,华森转债,116.423,0.1078567578947365,63.60433789473683,2020-03-09,15
128039.XSHE,三力转债,125.5,0.0190320334261839,63.70160167130919,2020-03-09,16
123037.XSHE,新莱转债,131.201,-0.0349821184210527,63.851394078947365,2020-03-09,17
123012.XSHE,万顺转债,118.999,0.0884550170648466,63.922250853242325,2020-03-09,18
123027.XSHE,蓝晓转债,125.15,0.0311802228412256,64.13401114206128,2020-03-09,19
128049.XSHE,华源转债,110.123,0.1830356571428569,64.21328285714284,2020-03-09,20
113541.XSHG,荣晟转债,110.33,0.181566132723112,64.2433066361556,2020-03-09,21
123026.XSHE,中环转债,116.0,0.1261514195583597,64.30757097791799,2020-03-09,22
123014.XSHE,凯发转债,118.441,0.1031003890160185,64.37551945080092,2020-03-09,23
128087.XSHE,孚日转债,120.55,0.0135717105263157,60.953585526315784,2020-03-16,5
128090.XSHE,汽模转2,122.353,0.0171806944444445,62.03553472222222,2020-03-16,7
123018.XSHE,溢利转债,126.0,-0.0167289719626168,62.16355140186916,2020-03-16,8
128066.XSHE,亚泰转债,112.303,0.1283668703326546,62.56984351663273,2020-03-16,9
123014.XSHE,凯发转债,120.0,0.0605863192182409,63.029315960912044,2020-03-16,11
123025.XSHE,精测转债,129.002,-0.0185691900075698,63.57254049962152,2020-03-16,12
110056.XSHG,亨通转债,125.24,0.020136727272727,63.62683636363635,2020-03-16,13
128021.XSHE,兄弟转债,122.0,0.053453947368421,63.67269736842105,2020-03-16,14
128039.XSHE,三力转债,121.22,0.0643262048192772,63.826310240963856,2020-03-16,15
113536.XSHG,三星转债,115.55,0.1214312039312038,63.84656019656019,2020-03-16,16
113549.XSHG,白电转债,112.63,0.1598438717067583,64.30719358533791,2020-03-16,17
113521.XSHG,科森转债,124.04,0.0477165048543688,64.40582524271845,2020-03-16,18
128082.XSHE,华锋转债,110.993,0.1788530725806452,64.43915362903226,2020-03-16,19
128025.XSHE,特一转债,115.0,0.1389423076923078,64.44711538461539,2020-03-16,20
128086.XSHE,国轩转债,136.649,-0.0725215423162584,64.69842288418708,2020-03-16,21
123030.XSHE,九洲转债,119.0,0.1047231270358309,64.73615635179155,2020-03-16,22
128085.XSHE,鸿达转债,117.699,0.1180000477326968,64.74950238663484,2020-03-16,23
128057.XSHE,博彦转债,119.5,0.1000992685475444,64.75496342737722,2020-03-16,24
110050.XSHG,佳都转债,129.65,-6.011730205290888e-05,64.82199413489735,2020-03-16,25
128077.XSHE,华夏转债,120.701,0.0918095614789338,64.94097807394668,2020-03-16,26
128087.XSHE,孚日转债,119.8,0.0275463087248322,61.27731543624161,2020-03-23,6
128097.XSHE,奥佳转债,118.748,0.0660888046166527,62.678440230832635,2020-03-23,7
128075.XSHE,远东转债,114.807,0.1078875500000001,62.797877500000006,2020-03-23,8
110050.XSHG,佳都转债,127.13,-0.0039168818272097,63.36915590863951,2020-03-23,9
128050.XSHE,钧达转债,114.399,0.13865138,64.132069,2020-03-23,10
113549.XSHG,白电转债,115.48,0.1333681222707424,64.40840611353713,2020-03-23,11
110056.XSHG,亨通转债,126.48,0.0236055813953488,64.42027906976745,2020-03-23,12
128057.XSHE,博彦转债,120.735,0.082070549338759,64.47102746693795,2020-03-23,13
113550.XSHG,常汽转债,122.43,0.06549509202454,64.489754601227,2020-03-23,14
128090.XSHE,汽模转2,124.417,0.0468016666666668,64.54858333333334,2020-03-23,15
128066.XSHE,亚泰转债,115.22,0.1398770053475935,64.60385026737967,2020-03-23,16
110051.XSHG,中天转债,121.14,0.0924040707964601,65.190203539823,2020-03-23,17
128021.XSHE,兄弟转债,127.2,0.0369565217391303,65.44782608695651,2020-03-23,18
128077.XSHE,华夏转债,121.0,0.0992400690846286,65.46200345423144,2020-03-23,19
128085.XSHE,鸿达转债,112.41,0.1867156498673739,65.5407824933687,2020-03-23,20
123037.XSHE,新莱转债,142.5,-0.1119565217391306,65.65217391304347,2020-03-23,21
110058.XSHG,永鼎转债,113.7,0.1762068965517241,65.66034482758621,2020-03-23,22
128039.XSHE,三力转债,124.0,0.0741753343239228,65.70876671619614,2020-03-23,23
113536.XSHG,三星转债,118.06,0.1351923076923076,65.78961538461539,2020-03-23,24
123018.XSHE,溢利转债,126.835,0.0485863861386137,65.84681930693068,2020-03-23,25
128087.XSHE,孚日转债,119.199,0.0223914228187918,60.71907114093959,2020-03-30,4
128097.XSHE,奥佳转债,123.192,0.0563471496062995,64.41335748031497,2020-03-30,5
128085.XSHE,鸿达转债,114.408,0.1527692151898732,64.84246075949366,2020-03-30,6
128077.XSHE,华夏转债,126.55,0.0392708821233411,65.23854410616705,2020-03-30,7
128081.XSHE,海亮转债,110.586,0.2118844816053511,65.88722408026756,2020-03-30,8
128066.XSHE,亚泰转债,112.648,0.1994175539568346,66.29487769784173,2020-03-30,9
113550.XSHG,常汽转债,131.27,0.0223616470588234,66.75308235294118,2020-03-30,10
128057.XSHE,博彦转债,120.1,0.1438713513513512,67.24356756756755,2020-03-30,11
110063.XSHG,鹰19转债,112.98,0.2184117647058823,67.41058823529411,2020-03-30,12
128025.XSHE,特一转债,116.87,0.184027213114754,67.6363606557377,2020-03-30,13
128090.XSHE,汽模转2,129.5,0.0597753906250002,67.73876953125001,2020-03-30,14
128039.XSHE,三力转债,124.08,0.1163370370370371,67.85685185185186,2020-03-30,15
113554.XSHG,仙鹤转债,118.32,0.1771720524017466,68.01860262008732,2020-03-30,16
128082.XSHE,华锋转债,112.46,0.2363090150250418,68.04545075125209,2020-03-30,17
110057.XSHG,现代转债,119.12,0.1724224630541873,68.18112315270936,2020-03-30,18
123002.XSHE,国祯转债,126.01,0.103549898167006,68.18249490835031,2020-03-30,19
128034.XSHE,江银转债,110.704,0.2605710948905107,68.38055474452554,2020-03-30,20
113549.XSHG,白电转债,114.25,0.225665274463007,68.40826372315036,2020-03-30,21
113515.XSHG,高能转债,127.5,0.0933593749999999,68.41796875,2020-03-30,22
110047.XSHG,山鹰转债,113.44,0.2382013071895424,68.63006535947711,2020-03-30,23
128087.XSHE,孚日转债,121.902,0.0455755436241609,63.22977718120804,2020-04-07,3
128097.XSHE,奥佳转债,118.252,0.0904015918712954,63.646079593564764,2020-04-07,4
128081.XSHE,海亮转债,112.698,0.1539805624999999,64.04802812499999,2020-04-07,5
113546.XSHG,迪贝转债,117.24,0.1109799691833588,64.16899845916794,2020-04-07,6
128085.XSHE,鸿达转债,114.91,0.1433544999999998,64.62272499999999,2020-04-07,7
128066.XSHE,亚泰转债,113.201,0.1724106368089575,65.22103184044786,2020-04-07,8
128094.XSHE,星帅转债,126.8,0.0376517276770442,65.2825863838522,2020-04-07,9
128050.XSHE,钧达转债,120.2,0.1050406403940889,65.35203201970445,2020-04-07,10
110066.XSHG,盛屯转债,107.02,0.2418358490566037,65.60179245283018,2020-04-07,11
128025.XSHE,特一转债,115.85,0.1547629032258064,65.66314516129032,2020-04-07,12
123030.XSHE,九洲转债,116.4,0.149878682842288,65.6939341421144,2020-04-07,13
128077.XSHE,华夏转债,124.72,0.0667108943089429,65.69554471544714,2020-04-07,14
128082.XSHE,华锋转债,113.2,0.1850906200317965,65.85453100158983,2020-04-07,15
128069.XSHE,华森转债,115.13,0.1680978675645339,65.96989337822669,2020-04-07,16
113536.XSHG,三星转债,116.59,0.167673681541582,66.6786840770791,2020-04-07,17
113541.XSHG,荣晟转债,111.53,0.2188217162872153,66.70608581436076,2020-04-07,18
128075.XSHE,远东转债,114.47,0.1942005405405407,66.94502702702704,2020-04-07,19
113567.XSHG,君禾转债,116.28,0.1780712945590994,67.04356472795497,2020-04-07,20
123027.XSHE,蓝晓转债,119.601,0.1464023266364225,67.12061633182113,2020-04-07,21
123026.XSHE,中环转债,113.636,0.2100857785467127,67.32228892733563,2020-04-07,22
128087.XSHE,孚日转债,121.198,-0.0258424905660378,59.306875471698106,2020-04-13,1
113566.XSHG,翔港转债,113.41,0.071212211838006,60.2656105919003,2020-04-13,2
123045.XSHE,雷迪转债,105.663,0.150326891025641,60.34784455128205,2020-04-13,3
113570.XSHG,百达转债,111.92,0.0984244311377247,60.88122155688624,2020-04-13,4
128069.XSHE,华森转债,114.38,0.0884159999999998,61.61079999999999,2020-04-13,5
113567.XSHG,君禾转债,110.59,0.1281851385390429,61.70425692695215,2020-04-13,6
128094.XSHE,星帅转债,116.195,0.0739506955177744,61.795034775888716,2020-04-13,7
123034.XSHE,通光转债,134.0,-0.0991406908171861,62.042965459140696,2020-04-13,8
128081.XSHE,海亮转债,110.55,0.1414984243697479,62.349921218487395,2020-04-13,9
128025.XSHE,特一转债,113.7,0.1125174160861304,62.475870804306524,2020-04-13,10
113536.XSHG,三星转债,111.11,0.1417390738813735,62.641953694068675,2020-04-13,11
128082.XSHE,华锋转债,108.268,0.1716430238290878,62.71615119145439,2020-04-13,12
128050.XSHE,钧达转债,111.4,0.142309065934066,62.8154532967033,2020-04-13,13
128085.XSHE,鸿达转债,109.1,0.1672526881720426,62.91263440860213,2020-04-13,14
128066.XSHE,亚泰转债,109.38,0.1646215827338129,62.92107913669064,2020-04-13,15
113554.XSHG,仙鹤转债,120.02,0.0681467447916668,63.41733723958334,2020-04-13,16
128039.XSHE,三力转债,119.502,0.0751491666666666,63.50845833333333,2020-04-13,17
113546.XSHG,迪贝转债,107.65,0.1979146562123042,63.72073281061521,2020-04-13,18
123012.XSHE,万顺转债,110.222,0.1722022222222221,63.7211111111111,2020-04-13,19
128092.XSHE,唐人转债,118.58,0.08872414507772,63.726207253886,2020-04-13,20
128087.XSHE,孚日转债,123.301,-0.0039274462705436,61.45412768647282,2020-04-20,3
113567.XSHG,君禾转债,112.42,0.1368314606741574,63.05157303370787,2020-04-20,4
113570.XSHG,百达转债,113.88,0.1305228346456693,63.46614173228346,2020-04-20,5
128085.XSHE,鸿达转债,111.45,0.1581488250652741,63.63244125326371,2020-04-20,6
123045.XSHE,雷迪转债,110.4,0.1712399791775117,63.76199895887559,2020-04-20,7
128066.XSHE,亚泰转债,111.971,0.1629268771929826,64.13184385964914,2020-04-20,8
113008.XSHG,电气转债,112.05,0.1707057026476577,64.56028513238289,2020-04-20,9
113557.XSHG,森特转债,111.56,0.1800057731958764,64.78028865979383,2020-04-20,10
128081.XSHE,海亮转债,111.888,0.1801062660944206,64.94931330472103,2020-04-20,11
128049.XSHE,华源转债,111.87,0.1815483146067416,65.01241573033708,2020-04-20,12
128077.XSHE,华夏转债,129.96,0.0038026431718063,65.17013215859032,2020-04-20,13
128025.XSHE,特一转债,116.12,0.1456283524904214,65.34141762452107,2020-04-20,14
128094.XSHE,星帅转债,119.616,0.1137464850136241,65.49532425068121,2020-04-20,15
127003.XSHE,海印转债,110.35,0.2122390510948904,65.78695255474452,2020-04-20,16
113541.XSHG,荣晟转债,110.13,0.2148695344725986,65.80847672362992,2020-04-20,17
128082.XSHE,华锋转债,110.94,0.2075039669421488,65.84519834710744,2020-04-20,18
113554.XSHG,仙鹤转债,124.93,0.0713883939774153,66.03441969887076,2020-04-20,19
113536.XSHG,三星转债,114.95,0.1763018134715024,66.29009067357512,2020-04-20,20
128090.XSHE,汽模转2,129.24,0.037386206896552,66.4893103448276,2020-04-20,21
128069.XSHE,华森转债,121.5,0.1179236641221373,66.64618320610687,2020-04-20,22
128087.XSHE,孚日转债,131.701,-0.0751984725274725,62.09057637362637,2020-04-27,0
113570.XSHG,百达转债,114.7,0.1038948913681739,62.544744568408696,2020-04-27,1
113557.XSHG,森特转债,111.55,0.1456486486486486,63.05743243243243,2020-04-27,2
123045.XSHE,雷迪转债,109.977,0.163723395638629,63.174669781931456,2020-04-27,3
128066.XSHE,亚泰转债,112.01,0.1666066150598171,64.33533075299086,2020-04-27,4
128081.XSHE,海亮转债,111.09,0.1805564324324325,64.57282162162163,2020-04-27,5
128025.XSHE,特一转债,115.388,0.1376800255264836,64.57800127632419,2020-04-27,6
128085.XSHE,鸿达转债,109.821,0.1942283606557376,64.62191803278688,2020-04-27,7
128094.XSHE,星帅转债,117.209,0.1259595502008033,64.90247751004017,2020-04-27,8
113567.XSHG,君禾转债,111.83,0.1856321989528795,65.19660994764398,2020-04-27,9
113008.XSHG,电气转债,111.79,0.1873347826086957,65.26173913043479,2020-04-27,10
128049.XSHE,华源转债,112.65,0.1831396648044692,65.48198324022346,2020-04-27,11
113536.XSHG,三星转债,117.9,0.139200097847358,65.91000489236791,2020-04-27,12
123026.XSHE,中环转债,116.77,0.155497347266881,66.15986736334405,2020-04-27,13
113554.XSHG,仙鹤转债,123.15,0.0945776983094928,66.30388491547464,2020-04-27,14
128090.XSHE,汽模转2,124.55,0.0827064315352699,66.4103215767635,2020-04-27,15
123002.XSHE,国祯转债,126.04,0.0689783037475344,66.46891518737672,2020-04-27,16
128092.XSHE,唐人转债,126.33,0.071084976076555,66.71924880382775,2020-04-27,17
113566.XSHG,翔港转债,116.76,0.1668303230059327,66.72151615029664,2020-04-27,18
128077.XSHE,华夏转债,127.6,0.0586372239747632,66.73186119873816,2020-04-27,19
113034.XSHG,滨化转债,109.99,0.1379917748917749,61.894588744588745,2020-05-06,0
113557.XSHG,森特转债,114.35,0.1162997145575642,62.98998572787821,2020-05-06,1
123045.XSHE,雷迪转债,109.704,0.1675026214099216,63.22713107049608,2020-05-06,2
113570.XSHG,百达转债,114.1,0.1279246079613994,63.446230398069964,2020-05-06,3
128085.XSHE,鸿达转债,111.62,0.1568947916666668,63.654739583333345,2020-05-06,4
113575.XSHG,东时转债,117.06,0.1068581678411276,63.87290839205638,2020-05-06,5
128066.XSHE,亚泰转债,112.59,0.1709992972593113,64.84496486296557,2020-05-06,7
128081.XSHE,海亮转债,112.35,0.1799150641025642,65.17075320512821,2020-05-06,8
113566.XSHG,翔港转债,116.44,0.1410668390433094,65.27334195216547,2020-05-06,9
113008.XSHG,电气转债,111.04,0.1967126050420169,65.35563025210085,2020-05-06,10
113536.XSHG,三星转债,118.78,0.1289244465832531,65.83622232916265,2020-05-06,11
127003.XSHE,海印转债,111.7,0.2007750000000001,65.88875,2020-05-06,12
113567.XSHG,君禾转债,110.43,0.2145050916496947,65.94025458248474,2020-05-06,13
128025.XSHE,特一转债,112.15,0.2095414526779162,66.55207263389582,2020-05-06,14
113541.XSHG,荣晟转债,110.92,0.2228636042402825,66.60318021201412,2020-05-06,15
128087.XSHE,孚日转债,112.805,0.2074103015075379,66.7730150753769,2020-05-06,16
128074.XSHE,游族转债,124.1,0.0946980351602895,66.78490175801447,2020-05-06,17
123026.XSHE,中环转债,115.26,0.1833616346955798,66.79808173477899,2020-05-06,18
123002.XSHE,国祯转债,128.088,0.0561426653883028,66.85113326941514,2020-05-06,19
128094.XSHE,星帅转债,122.61,0.1147210946408213,67.04105473204106,2020-05-06,20
113034.XSHG,滨化转债,108.79,0.1304700000000003,60.918500000000016,2020-05-11,0
113570.XSHG,百达转债,115.2,0.0971109819872169,62.455549099360844,2020-05-11,1
123045.XSHE,雷迪转债,109.815,0.1632170997920999,63.06835498960499,2020-05-11,2
113575.XSHG,东时转债,116.09,0.1054763870967741,63.31881935483871,2020-05-11,3
127003.XSHE,海印转债,112.249,0.1570872945205479,63.978864726027396,2020-05-11,4
128085.XSHE,鸿达转债,110.977,0.171587427055703,64.06787135278515,2020-05-11,5
113567.XSHG,君禾转债,111.35,0.1690667530784187,64.12833765392094,2020-05-11,6
113008.XSHG,电气转债,109.02,0.1924788912579956,64.13394456289979,2020-05-11,7
128066.XSHE,亚泰转债,113.443,0.1563060606060607,64.53680303030303,2020-05-11,9
128025.XSHE,特一转债,113.718,0.1544575966850827,64.58187983425414,2020-05-11,10
113566.XSHG,翔港转债,115.74,0.134940750323415,64.61703751617074,2020-05-11,11
128094.XSHE,星帅转债,120.245,0.0920688476562501,64.7259423828125,2020-05-11,12
128092.XSHE,唐人转债,121.801,0.0834908232931725,65.07504116465863,2020-05-11,13
128081.XSHE,海亮转债,111.16,0.1994542261251373,65.55271130625687,2020-05-11,14
128049.XSHE,华源转债,111.539,0.2016809169054441,65.85354584527221,2020-05-11,15
128069.XSHE,华森转债,116.07,0.1568608599779491,65.87804299889746,2020-05-11,16
123030.XSHE,九洲转债,123.0,0.0903576982892693,66.01788491446347,2020-05-11,17
113536.XSHG,三星转债,119.41,0.1278562888570061,66.09781444285031,2020-05-11,18
113541.XSHG,荣晟转债,111.11,0.2114031450203842,66.1251572510192,2020-05-11,19
113554.XSHG,仙鹤转债,124.41,0.0804858322744599,66.22929161372299,2020-05-11,20
113575.XSHG,东时转债,110.16,0.0861466933867736,59.38733466933868,2020-05-18,0
113034.XSHG,滨化转债,106.48,0.1310542222222224,59.792711111111124,2020-05-18,1
113570.XSHG,百达转债,111.01,0.0947376052948256,60.24188026474128,2020-05-18,2
113566.XSHG,翔港转债,115.35,0.0515369813589896,60.25184906794948,2020-05-18,3
128066.XSHE,亚泰转债,110.0,0.1074829931972792,60.37414965986396,2020-05-18,4
123045.XSHE,雷迪转债,106.6,0.1500836421386975,60.804182106934874,2020-05-18,5
127003.XSHE,海印转债,110.351,0.1146191610738254,60.90645805369127,2020-05-18,6
